class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125
sugar,0.1670534,0.117484,0.07625917,0.03363673,-0.01667396,-0.05911814,-0.08634897,-0.09807373,-0.101881,-0.09658606,-0.07501712,-0.02704006,0.02513795,0.01863547,-0.01791316,-0.02927417,-0.02983742,-0.0266689,-0.02550549,-0.02745281,-0.03099419,-0.03730691,-0.04409453,-0.05120492,-0.05639837,-0.06066328,-0.06578358,-0.07082254,-0.07631479,-0.08244997,-0.08977699,-0.09781439,-0.1054855,-0.1116458,-0.1155117,-0.1131518,-0.100503,-0.08360114,-0.06944399,-0.0486036,-0.01292595,0.02328632,0.04865839,0.07638177,0.1004926,0.1227861,0.1356504,0.1197895,0.09698506,0.08206467,0.07623699,0.07928813,0.07978946,0.08494245,0.09413143,0.09624489,0.09493467,0.09618639,0.1018363,0.1016104,0.09092569,0.07571283,0.06058671,0.04923646,0.04336111,0.04293915,0.04658022,0.05383331,0.06749111,0.09077539,0.1235411,0.1643325,0.2088641,0.2496127,0.2831591,0.3027826,0.2980397,0.2800094,0.2712749,0.2839356,0.3135054,0.3606701,0.4373652,0.5420783,0.6712942,0.8071185,0.8633324,0.8205347,0.7801899,0.7764794,0.7948358,0.8204355,0.8434147,0.8606606,0.8740043,0.883235,0.8886768,0.8909662,0.8913673,0.8918539,0.8897472,0.884958,0.8758936,0.867506,0.8645294,0.8641505,0.8680238,0.8746505,0.8799308,0.8836564,0.8828376,0.8746383,0.8595149,0.838639,0.8136454,0.788779,0.7642826,0.739795,0.7167291,0.6965039,0.6784649,0.6623654,0.6480418,0.6341957,0.62302
sugar,0.1741458,0.1259328,0.08652117,0.04454967,-0.004207311,-0.04432435,-0.07062146,-0.08353031,-0.08799476,-0.08467048,-0.06765811,-0.02506568,0.0225594,0.01620113,-0.01961009,-0.03040852,-0.03023873,-0.0280269,-0.02612832,-0.02708559,-0.03068465,-0.03637492,-0.04263836,-0.04893176,-0.05343054,-0.05771127,-0.06235935,-0.06688813,-0.07122327,-0.07712796,-0.08379372,-0.09058623,-0.09730665,-0.1031208,-0.1064684,-0.1046289,-0.09381371,-0.07903095,-0.06671155,-0.04801724,-0.01516587,0.01836702,0.04192321,0.06847676,0.0916178,0.1135084,0.1258281,0.1092538,0.08556618,0.07107414,0.0649751,0.06787305,0.06910736,0.07469057,0.08417784,0.08670592,0.08550472,0.08692649,0.0924028,0.09266452,0.08234063,0.06738784,0.05256089,0.04162354,0.03613409,0.03568048,0.03893412,0.04588955,0.05885835,0.08102137,0.1129169,0.1528697,0.1962142,0.2356825,0.2686017,0.2886766,0.2835296,0.2653911,0.2566095,0.2687552,0.2974727,0.3435539,0.419617,0.5238744,0.6543714,0.7952016,0.8537402,0.8075581,0.7648507,0.761996,0.7821413,0.8095962,0.8351922,0.8550984,0.8689407,0.8799416,0.8868992,0.8890117,0.8901271,0.8912898,0.8905371,0.885183,0.8763188,0.8669284,0.8626698,0.8620858,0.8669986,0.8743569,0.8800331,0.8842261,0.8837386,0.8754447,0.8595896,0.8370988,0.8111344,0.7854462,0.7598226,0.7346856,0.7107308,0.689741,0.6706649,0.6543906,0.6398034,0.6256251,0.6140428
sugar,0.175173,0.1297041,0.08765151,0.04391649,-0.003156662,-0.04330385,-0.06972418,-0.08280092,-0.08691832,-0.08256938,-0.06650163,-0.02418208,0.02426294,0.01644758,-0.01875149,-0.02939666,-0.02893983,-0.02659714,-0.0254403,-0.02710049,-0.03044402,-0.03647497,-0.04238378,-0.04845279,-0.05344018,-0.05754259,-0.06195522,-0.06649918,-0.07149156,-0.07702666,-0.08380287,-0.09018616,-0.09719475,-0.1028163,-0.1060763,-0.1041364,-0.09343968,-0.07877608,-0.06641597,-0.04793794,-0.01527854,0.01822336,0.0420026,0.06839363,0.09174321,0.1135526,0.125901,0.1091342,0.08580733,0.07131028,0.06512764,0.06812228,0.06936193,0.07499351,0.08436722,0.08691843,0.08565898,0.08705304,0.09252413,0.09254064,0.08227796,0.06743252,0.05273844,0.04170527,0.03604478,0.03562188,0.0388611,0.04585451,0.05895866,0.08113679,0.1129903,0.1530623,0.1965898,0.2362621,0.2692173,0.289152,0.2840095,0.2657264,0.2569508,0.2694511,0.2982495,0.3442731,0.4204842,0.5247616,0.6559692,0.7965429,0.8544607,0.8092576,0.7669389,0.7640435,0.7836368,0.810813,0.8363795,0.8556828,0.8692124,0.8800239,0.8868409,0.889867,0.8905099,0.891066,0.8902674,0.8851274,0.875165,0.8669268,0.8629699,0.8624613,0.8668736,0.8742327,0.8798479,0.8833038,0.8831659,0.8746899,0.8586384,0.8365813,0.8105947,0.7849423,0.7590977,0.7338899,0.7103468,0.6891822,0.6702051,0.6539545,0.6392127,0.6252852,0.6136948
sugar,0.1780826,0.1295166,0.08890951,0.04549694,-0.002239566,-0.04363551,-0.06998626,-0.0819909,-0.08595902,-0.0822861,-0.06529817,-0.02330921,0.0239977,0.01752076,-0.01775935,-0.02843921,-0.02815372,-0.02602106,-0.02440901,-0.0258605,-0.02948056,-0.03568895,-0.04199361,-0.04807132,-0.05334171,-0.0570636,-0.0612679,-0.0661763,-0.07080517,-0.07687306,-0.08333994,-0.08999974,-0.09699964,-0.1023955,-0.1058053,-0.1040087,-0.09319765,-0.07852978,-0.06601253,-0.04751544,-0.0148618,0.01864497,0.04209441,0.06884853,0.09239615,0.1137363,0.1261396,0.1096435,0.08615769,0.07141554,0.06559662,0.06899393,0.0700046,0.07561892,0.08483433,0.08734238,0.0861339,0.08759011,0.09309022,0.09294505,0.08286016,0.06780661,0.05309804,0.04198609,0.03643902,0.03620513,0.03951201,0.0463762,0.05945732,0.08181159,0.1137296,0.1537868,0.1970828,0.2371931,0.2702618,0.2899309,0.2848844,0.2664984,0.2576614,0.2698959,0.2990838,0.3453755,0.4211767,0.526212,0.6570772,0.7973101,0.8560472,0.8105848,0.7689797,0.7656438,0.7853121,0.8120916,0.8370367,0.8566336,0.8704515,0.8807061,0.8872695,0.8896695,0.8900502,0.8907174,0.8895115,0.8847034,0.8745925,0.8659043,0.8619206,0.861982,0.8665724,0.8731546,0.8786659,0.8827283,0.8824732,0.8737512,0.8573822,0.8355455,0.8099062,0.7840186,0.7583148,0.7335886,0.7098148,0.6889675,0.6699112,0.6535671,0.6388419,0.6249339,0.6135105
sugar,0.1767628,0.1279133,0.08858801,0.04502833,-0.003330883,-0.04330015,-0.06952999,-0.08164496,-0.0862989,-0.08284681,-0.06523643,-0.02318553,0.02436213,0.01732411,-0.01715993,-0.02702052,-0.02759483,-0.02519896,-0.02386576,-0.02493187,-0.02865444,-0.03522046,-0.04129503,-0.04749899,-0.05262623,-0.05659427,-0.06106051,-0.06533871,-0.07030245,-0.07603434,-0.08272966,-0.08955843,-0.09652661,-0.1021969,-0.1052107,-0.1031936,-0.09267278,-0.07780267,-0.06575558,-0.04705146,-0.0143468,0.01918138,0.04300189,0.06926033,0.09269081,0.1139785,0.1263657,0.1101459,0.08655973,0.07194477,0.06616224,0.0695102,0.07085466,0.07619479,0.08566584,0.08785545,0.08649687,0.08801108,0.09368237,0.09337954,0.08318422,0.06837331,0.05357279,0.04270396,0.03712956,0.03660433,0.0399702,0.04704845,0.06009282,0.08250733,0.1144612,0.1544765,0.1978904,0.2379906,0.2712731,0.2909255,0.2855188,0.26723,0.2585718,0.2707076,0.2999128,0.3466688,0.4224689,0.5273826,0.658151,0.7975541,0.8553528,0.8117243,0.7700053,0.7672953,0.7870695,0.8133178,0.8380484,0.8569188,0.8712863,0.8810624,0.8872144,0.8897409,0.890334,0.8909467,0.8893232,0.8843725,0.8752714,0.8664007,0.8619471,0.8620748,0.8665636,0.8740972,0.8792588,0.8834156,0.8830375,0.8742689,0.858116,0.8359658,0.8106053,0.7845552,0.7591146,0.7343445,0.7105953,0.6896871,0.6707172,0.6541717,0.6399859,0.6256959,0.6143161
sugar,0.1497299,0.09974103,0.05892064,0.0144621,-0.0362965,-0.08034614,-0.1071641,-0.1195605,-0.1232598,-0.1178946,-0.09555916,-0.04474568,0.009523033,0.001936451,-0.03611032,-0.04746534,-0.04769675,-0.04460846,-0.04236353,-0.04309366,-0.04675314,-0.05318825,-0.05983543,-0.06655071,-0.072403,-0.076671,-0.08179001,-0.08724371,-0.09265063,-0.09926934,-0.106939,-0.1152444,-0.123109,-0.1296446,-0.1338274,-0.1312211,-0.118155,-0.1001339,-0.08549555,-0.06391425,-0.0267336,0.01027968,0.03595681,0.06470741,0.08982809,0.1130725,0.1265203,0.1102859,0.08636051,0.07077456,0.06456363,0.06737625,0.06751806,0.07323411,0.08326177,0.08590068,0.084585,0.08627145,0.09227856,0.09229708,0.08143201,0.06558802,0.05000956,0.03840913,0.03245462,0.03236784,0.03615102,0.0434965,0.05768172,0.08134412,0.1155152,0.1580132,0.203816,0.2459754,0.2810654,0.3023728,0.2976553,0.279378,0.2709176,0.2840098,0.3142984,0.3632692,0.442665,0.5517114,0.6861523,0.8278695,0.8861166,0.841342,0.7985965,0.7954567,0.8160788,0.8432648,0.868663,0.8881562,0.9029142,0.9131374,0.9195716,0.9226981,0.9239836,0.9248278,0.9240602,0.9201408,0.9106552,0.9021281,0.8974717,0.8972217,0.9017518,0.9084163,0.9139208,0.9181949,0.9182246,0.9092023,0.8938155,0.8722199,0.8462471,0.8206437,0.7948517,0.7692616,0.7450302,0.7238075,0.7054026,0.6891949,0.674302,0.6600829,0.6485309
sugar,0.1809038,0.1309786,0.09111067,0.04860729,0.000314166,-0.04061128,-0.06711049,-0.07996814,-0.08359714,-0.08009637,-0.06311824,-0.02090158,0.02709813,0.0204211,-0.0150187,-0.02494493,-0.02525842,-0.02317964,-0.02164072,-0.02295721,-0.02699424,-0.03351487,-0.03962085,-0.04600117,-0.05113789,-0.05515303,-0.05967252,-0.06442014,-0.06899329,-0.0749685,-0.08149786,-0.08832471,-0.09530329,-0.1009872,-0.104382,-0.1024092,-0.0916144,-0.07672314,-0.06468685,-0.04603355,-0.01300023,0.02020731,0.04405986,0.07033916,0.09354691,0.1153382,0.1274083,0.1112184,0.08763026,0.07305156,0.06733737,0.07078425,0.07195484,0.0775945,0.08671139,0.08897465,0.08784623,0.08906677,0.09472986,0.09460369,0.08429137,0.0692832,0.05465386,0.04368723,0.03808847,0.03765973,0.04100682,0.04789878,0.06106046,0.0834796,0.1155367,0.1556218,0.1994845,0.2393411,0.2724257,0.2923564,0.2870483,0.2686864,0.259714,0.2722674,0.3015058,0.3480603,0.4245896,0.529249,0.6602748,0.8001777,0.85826,0.8149471,0.7737026,0.7699931,0.7902219,0.8164365,0.8405957,0.8604679,0.873833,0.8840408,0.8900971,0.8926196,0.8931518,0.8938156,0.8922864,0.8870291,0.8778624,0.868977,0.8645709,0.8649461,0.8699181,0.8766515,0.8821629,0.8861815,0.8856564,0.877055,0.8609856,0.8387913,0.8133606,0.7876074,0.7618003,0.7367117,0.7130434,0.691928,0.6732379,0.6566209,0.6420835,0.6279061,0.6165398
sugar,0.1523448,0.1023851,0.0610097,0.01807098,-0.03285699,-0.07557993,-0.1035242,-0.1161001,-0.1193403,-0.1144255,-0.0907491,-0.04230611,0.01026936,0.003766738,-0.03400706,-0.04472001,-0.04459764,-0.04188788,-0.03998955,-0.04147274,-0.04501375,-0.05143566,-0.05804668,-0.06454466,-0.07050613,-0.07465485,-0.07970978,-0.08511402,-0.0904118,-0.09689172,-0.1045302,-0.1126989,-0.1206935,-0.1270834,-0.1309192,-0.1286056,-0.1157362,-0.09825361,-0.08370699,-0.06269235,-0.02629018,0.01015343,0.03535132,0.06348173,0.08794342,0.1101184,0.1228846,0.1063004,0.08282917,0.06761156,0.06149979,0.06463125,0.0653232,0.07078823,0.0804382,0.08292602,0.08180112,0.08328393,0.08900779,0.08881873,0.07806294,0.06287795,0.04753524,0.03596537,0.03016805,0.02978656,0.03335728,0.04071058,0.05439318,0.07779475,0.1110008,0.1524218,0.1971737,0.2381625,0.2721911,0.2923902,0.2874846,0.2691,0.2603671,0.2731108,0.3028949,0.3504279,0.428225,0.5347564,0.6665813,0.8062298,0.8627613,0.8182038,0.77665,0.7738103,0.7939506,0.8206022,0.8459451,0.8647047,0.8787591,0.8898394,0.8951034,0.8984966,0.8997156,0.9003727,0.8995352,0.8945776,0.8855606,0.8768188,0.8729815,0.8731087,0.8781103,0.8851271,0.8907769,0.8949329,0.895041,0.8864205,0.8704059,0.848715,0.823116,0.7979138,0.7723552,0.7477651,0.7237143,0.7029355,0.6844811,0.6685289,0.6540558,0.6397763,0.6286591
sugar,0.1552912,0.1036813,0.06439498,0.02093014,-0.02966733,-0.07265184,-0.1001609,-0.1125928,-0.1161642,-0.1110811,-0.08968598,-0.04134052,0.01188779,0.005480285,-0.03208272,-0.04322924,-0.04336426,-0.04099384,-0.03850135,-0.04011155,-0.04420918,-0.05075457,-0.05753756,-0.06441433,-0.07021959,-0.07441295,-0.0796502,-0.08475002,-0.09009694,-0.09668484,-0.1045502,-0.1124266,-0.120185,-0.1268137,-0.1305944,-0.1280548,-0.1153223,-0.09807036,-0.08382046,-0.06270976,-0.02666309,0.009760203,0.03518016,0.06305488,0.08773975,0.1099112,0.1229935,0.1068032,0.08281462,0.06798147,0.06188274,0.06473781,0.06527052,0.07103294,0.08043679,0.0826886,0.0814574,0.08281423,0.08851636,0.08835237,0.07764093,0.06211778,0.04674028,0.03505559,0.02937312,0.02902944,0.03261936,0.03991257,0.05381221,0.07726603,0.1104818,0.1519855,0.1968568,0.2382948,0.2724118,0.2921634,0.2870988,0.2688106,0.2599186,0.2726825,0.3027138,0.3501929,0.4276464,0.5335067,0.6637217,0.7998386,0.8553207,0.8125969,0.7729144,0.7703774,0.7898393,0.8156896,0.8398378,0.8577262,0.8718352,0.8813908,0.8869372,0.8897712,0.890393,0.8911867,0.8897368,0.8854298,0.876175,0.8678674,0.8645792,0.8650873,0.8696321,0.876967,0.8832396,0.886844,0.8864693,0.8778504,0.8628619,0.8416086,0.8170913,0.7917052,0.7669513,0.7425381,0.7194484,0.6989021,0.681171,0.6652239,0.6510619,0.6373756,0.6261362
sugar,0.1596769,0.1104422,0.06906211,0.02473593,-0.02533034,-0.06817209,-0.09520951,-0.1091786,-0.1125962,-0.106943,-0.08591677,-0.03647108,0.01717644,0.009450217,-0.02839387,-0.03940301,-0.03927292,-0.0372407,-0.03516511,-0.03669092,-0.04072828,-0.04753581,-0.05417865,-0.06103326,-0.06676882,-0.07114195,-0.07551644,-0.08108079,-0.087061,-0.093477,-0.1011015,-0.1090619,-0.1170348,-0.1235791,-0.127378,-0.1249437,-0.1123228,-0.09467532,-0.0804989,-0.05956574,-0.02314029,0.01361165,0.03914909,0.06727082,0.09213886,0.1143647,0.1274653,0.1108555,0.08728206,0.07209915,0.06598771,0.06921928,0.06964929,0.07521281,0.08455351,0.08696977,0.08547752,0.08682265,0.092604,0.09253506,0.08159931,0.06590034,0.05063679,0.03920625,0.03317719,0.03284663,0.03642721,0.04383644,0.05776353,0.08125572,0.1148026,0.1565893,0.2018342,0.2433821,0.2776437,0.2977512,0.2928517,0.2741927,0.2652292,0.2782273,0.3085865,0.356477,0.4342501,0.5406625,0.6719735,0.8101003,0.8654019,0.8229678,0.7837416,0.7803161,0.7999203,0.8266535,0.8505898,0.8692934,0.8824673,0.8925053,0.899226,0.9012806,0.9018271,0.9027026,0.9014962,0.8962526,0.8874841,0.8794667,0.8755364,0.8761939,0.8814363,0.8882409,0.8943381,0.8985311,0.89759,0.889477,0.8739593,0.8525004,0.8275148,0.8020004,0.7771536,0.7524994,0.7288893,0.7085196,0.690011,0.6740615,0.6594052,0.646067,0.6347401
sugar,0.1585141,0.1085884,0.06809103,0.02456267,-0.02709599,-0.07001822,-0.09643658,-0.1100839,-0.112903,-0.1071643,-0.08604412,-0.03754629,0.01546786,0.008155061,-0.02886284,-0.03972429,-0.03943304,-0.03739004,-0.0357127,-0.03736064,-0.0415789,-0.04796332,-0.05492871,-0.06178074,-0.06731631,-0.07209291,-0.07696274,-0.08191079,-0.08741418,-0.09434327,-0.1018439,-0.1095807,-0.1177403,-0.124189,-0.1276951,-0.1254732,-0.1129896,-0.09535517,-0.08107141,-0.06011114,-0.02395742,0.01274875,0.03790804,0.06601254,0.0909185,0.1133004,0.1261407,0.1095035,0.08617206,0.07112347,0.06479226,0.06796648,0.06876278,0.07405275,0.08331781,0.08571831,0.08413523,0.08564072,0.09136623,0.09117047,0.08039945,0.06483684,0.04938649,0.03791595,0.03190008,0.03158037,0.03515542,0.04261905,0.05644467,0.07986537,0.113462,0.1551841,0.2002118,0.2417703,0.2759828,0.2960585,0.2908265,0.27239,0.2636201,0.2765096,0.3064155,0.3546036,0.4325485,0.5382672,0.66943,0.8071644,0.861986,0.8192878,0.7802452,0.7775155,0.7966493,0.8226581,0.8468373,0.8651327,0.8791676,0.8886179,0.8943882,0.8971136,0.8976121,0.8979863,0.8962786,0.8921982,0.8831608,0.8748357,0.8715519,0.8719665,0.8767864,0.884086,0.8894823,0.8931562,0.8934476,0.8848072,0.8694779,0.8480175,0.8228175,0.7978027,0.7723141,0.7479849,0.7247927,0.704143,0.6862701,0.6702183,0.6559485,0.6419475,0.6310569
sugar,0.1377889,0.08884351,0.0495395,0.005861401,-0.04409793,-0.08593475,-0.1124021,-0.1246152,-0.1290622,-0.1235373,-0.1024371,-0.0558043,-0.004489365,-0.01102888,-0.04742592,-0.05831744,-0.05841735,-0.05609012,-0.05390656,-0.05550491,-0.05977624,-0.06614322,-0.07249995,-0.07917628,-0.08476952,-0.08901924,-0.09402889,-0.09865996,-0.1042061,-0.1108473,-0.1179946,-0.1255927,-0.1331964,-0.1394379,-0.1431303,-0.1408,-0.128617,-0.1115362,-0.09764641,-0.07742798,-0.04224823,-0.006786796,0.01804033,0.04549802,0.06936774,0.09129734,0.1039372,0.08806854,0.06447423,0.04990354,0.04425505,0.04740147,0.04863328,0.05417035,0.06321453,0.06571009,0.06439304,0.06573696,0.07145987,0.07108264,0.06089657,0.0457039,0.03069377,0.01964999,0.01396616,0.013678,0.01711218,0.02454481,0.03831369,0.06112761,0.09392641,0.1349307,0.1791387,0.2198647,0.2533968,0.2731482,0.2679204,0.2496982,0.2414658,0.2542031,0.2836769,0.3307772,0.4074671,0.5118074,0.6400966,0.7744637,0.8275348,0.7864974,0.7480878,0.7458354,0.7651916,0.7904577,0.8138326,0.8312644,0.8441873,0.8539836,0.8597506,0.8619559,0.8625603,0.8632262,0.8619407,0.8568662,0.8482587,0.8404974,0.8369124,0.837167,0.8420523,0.8493202,0.8551118,0.8584933,0.8580403,0.8498361,0.8345219,0.8132745,0.7890879,0.7644565,0.7401468,0.7159302,0.6929534,0.6730158,0.6558344,0.6405319,0.6263911,0.613086,0.6022696
sugar,0.1597717,0.1089598,0.06977873,0.02637083,-0.0231078,-0.06579123,-0.0924674,-0.1044113,-0.1082145,-0.1029012,-0.08160648,-0.03380498,0.0192354,0.01170676,-0.02608671,-0.03677224,-0.0365089,-0.03374382,-0.03193707,-0.03260782,-0.03652721,-0.04247459,-0.04940269,-0.05582257,-0.0611787,-0.06535446,-0.0702224,-0.07524593,-0.08055446,-0.08708004,-0.09441106,-0.1023732,-0.1099106,-0.1164676,-0.1202854,-0.1175916,-0.1052676,-0.08822785,-0.07403607,-0.05338916,-0.01758154,0.0181927,0.04279936,0.07029462,0.09449119,0.1164544,0.1288253,0.1122279,0.08916356,0.07420333,0.0682273,0.07139441,0.07203811,0.07771401,0.08736035,0.08962753,0.08852865,0.09000987,0.09558678,0.09561266,0.08521774,0.06998044,0.05493511,0.04363596,0.0378191,0.03755769,0.04098291,0.0480971,0.06155544,0.08426616,0.1168064,0.1574093,0.2009516,0.2408589,0.2738317,0.2937718,0.2890216,0.270833,0.2623878,0.2747345,0.3035434,0.3502908,0.4262608,0.5314732,0.6627162,0.802164,0.8585948,0.8129115,0.7708375,0.7674819,0.7877131,0.8143666,0.8395055,0.8586338,0.8726578,0.8835522,0.8903739,0.8926649,0.8938428,0.8949388,0.8940411,0.8891787,0.8795019,0.8713681,0.8673429,0.8668208,0.8718994,0.8786819,0.884331,0.8885797,0.8887649,0.880107,0.8645667,0.8424621,0.816981,0.7914307,0.7659864,0.7407871,0.7170181,0.696381,0.6778378,0.6615985,0.6472195,0.6332468,0.6222484
sugar,0.1614604,0.1118559,0.07162953,0.02931955,-0.02026511,-0.06212411,-0.08974883,-0.1020335,-0.1055899,-0.1006201,-0.07933644,-0.03144852,0.02054143,0.01306895,-0.02438192,-0.03513183,-0.03489465,-0.03206883,-0.02999908,-0.03128789,-0.03541337,-0.04176567,-0.04790644,-0.0548163,-0.06008994,-0.06472616,-0.06932867,-0.07417605,-0.0796614,-0.08589613,-0.09333837,-0.1009624,-0.1087427,-0.1151943,-0.1187047,-0.1164148,-0.1040173,-0.08704352,-0.07287193,-0.05217415,-0.01653502,0.01946198,0.04456008,0.0721805,0.09626786,0.1184547,0.1312935,0.1154534,0.09223491,0.07725345,0.07128726,0.07420027,0.07453804,0.07978576,0.08936331,0.09166438,0.09040869,0.09170105,0.09738254,0.0974073,0.08694589,0.07164744,0.05642429,0.04507469,0.03927644,0.03902122,0.04243097,0.04959266,0.06305666,0.08595174,0.1186602,0.159266,0.2032506,0.2433376,0.2764321,0.2963934,0.2915984,0.2736658,0.2650118,0.2776708,0.3065778,0.3529923,0.4291421,0.5333697,0.6622511,0.7992232,0.8544298,0.8105205,0.7697917,0.7659296,0.7848606,0.8109385,0.8348978,0.8533759,0.8669699,0.8765842,0.882817,0.8856784,0.8860274,0.8861952,0.8857282,0.8813586,0.8717037,0.8633084,0.8587224,0.8590885,0.8639134,0.8700989,0.8755471,0.8792291,0.879015,0.8709886,0.8558531,0.8343125,0.810132,0.7847096,0.7598957,0.7356414,0.7124015,0.6920328,0.6736194,0.6576534,0.6433532,0.6293466,0.6182612
sugar,0.1651096,0.1153008,0.07735044,0.0332635,-0.01758033,-0.059731,-0.08683323,-0.1004441,-0.1038285,-0.09875035,-0.07760586,-0.02892884,0.02256808,0.01552132,-0.02193983,-0.03263027,-0.03263907,-0.0302204,-0.02844834,-0.02964501,-0.03327811,-0.03953046,-0.04601797,-0.05297274,-0.05841477,-0.06289122,-0.06732305,-0.07284125,-0.07826294,-0.08419376,-0.09182879,-0.09966461,-0.1073439,-0.1136374,-0.1172637,-0.1148428,-0.1025789,-0.08560525,-0.07154463,-0.05072228,-0.01479284,0.0212398,0.04602646,0.07378373,0.09818918,0.1200576,0.1333832,0.1172367,0.09419439,0.07958054,0.07343201,0.07629857,0.07669685,0.08196246,0.0910854,0.09340978,0.09222629,0.09358741,0.09910332,0.09902429,0.08848707,0.07326557,0.05818559,0.04672865,0.04091812,0.04065985,0.04412462,0.05121803,0.06493256,0.08798551,0.1205424,0.161333,0.2053549,0.245512,0.278843,0.2987429,0.2937715,0.2758676,0.2672625,0.2799182,0.309046,0.35568,0.431813,0.5360991,0.6651499,0.8013627,0.8572939,0.8136786,0.7726479,0.7694377,0.7883384,0.8136486,0.8371235,0.8557312,0.8692527,0.8786308,0.8844543,0.8865723,0.8873239,0.8882277,0.886954,0.8820653,0.8727633,0.8647935,0.8605642,0.8606346,0.8650483,0.8715899,0.8769263,0.8809229,0.8801981,0.8720083,0.8569008,0.8354293,0.8113056,0.7862189,0.761086,0.7368791,0.7137763,0.6934083,0.6751394,0.6589009,0.6448368,0.6310582,0.6196566
