class,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123
sugar,-1.972853915,-1.94838962,-1.836689411,-1.497011738,-1.022469814,-0.55636791,-0.09074971,0.490702139,1.112918129,1.141497054,0.455201582,-0.370412152,-0.810834402,-0.585778051,-0.217837319,-0.141828104,-0.18865799,-0.285115438,-0.370745475,-0.4197148,-0.435699617,-0.412117753,-0.389185517,-0.374144035,-0.374785054,-0.39516541,-0.420671765,-0.4507187,-0.473788442,-0.473058582,-0.439221733,-0.341046053,-0.146132731,0.104445559,0.306182744,0.459052797,0.659336719,0.895190389,1.046552774,1.061293018,0.93592113,0.822811063,0.700997202,0.307517752,-0.224533361,-0.660758479,-0.804637608,-0.586747132,-0.328452742,-0.144076234,-0.012305238,0.016685648,-0.009735064,-0.084538129,-0.116779466,-0.109558828,-0.188896135,-0.38296186,-0.608152569,-0.715762301,-0.663102823,-0.506876938,-0.315462057,-0.13114087,0.054741352,0.282728622,0.580735967,0.925634338,1.239592342,1.424960729,1.428797038,1.217276773,0.740619921,0.116509611,-0.367255723,-0.435464062,-0.038011674,0.633336258,1.448166702,2.367240525,3.388961455,4.309424689,4.269358921,2.803294736,0.74114364,-0.760173988,-0.896023104,-0.11996786,0.498686038,0.691271078,0.618097762,0.447477072,0.274077957,0.125068884,-0.010814111,-0.100313617,-0.164764246,-0.228440057,-0.318747463,-0.423158637,-0.459333175,-0.393049127,-0.253639593,-0.104522109,-0.006559385,0.023634223,-0.022890757,-0.163360485,-0.372921384,-0.631090982,-0.876560971,-1.04629325,-1.139976138,-1.163893876,-1.14772233,-1.103876134,-1.03358248,-0.952771782,-0.863815924,-0.797891387,-0.734587441
sugar,-1.951967973,-1.936735781,-1.838036464,-1.501381131,-1.020591137,-0.546861763,-0.087574941,0.500576069,1.116280238,1.131228885,0.444298601,-0.38126776,-0.808368286,-0.581096472,-0.22577526,-0.144849749,-0.191370696,-0.289698564,-0.369096968,-0.42066214,-0.43115485,-0.406084103,-0.387145856,-0.37204895,-0.377775074,-0.394445154,-0.418306191,-0.449952102,-0.47406471,-0.477637036,-0.441532114,-0.341981602,-0.146707866,0.10655587,0.30719011,0.460579669,0.659278588,0.894853746,1.04585107,1.061099828,0.937242062,0.820641,0.699562286,0.307678082,-0.219672819,-0.656794969,-0.804762628,-0.588284115,-0.328758501,-0.144015439,-0.012499182,0.016951135,-0.012959889,-0.086699354,-0.119435138,-0.110306186,-0.188066068,-0.385014972,-0.61042803,-0.717397159,-0.664992088,-0.507653088,-0.315179321,-0.130583361,0.056593253,0.284335834,0.582017176,0.926578578,1.23911312,1.425021502,1.429907607,1.218923288,0.741578795,0.117388093,-0.369529413,-0.438357224,-0.037557714,0.634668109,1.449452425,2.369205761,3.394165635,4.31184038,4.271491693,2.807225094,0.738260316,-0.756972771,-0.900635428,-0.120583173,0.505719652,0.687237646,0.614999142,0.442581917,0.269973879,0.12130536,-0.009106134,-0.09455229,-0.160889945,-0.227711819,-0.328511681,-0.428505575,-0.454202734,-0.392026652,-0.247590361,-0.105236253,-0.009330879,0.024822754,-0.025251437,-0.166193604,-0.379977454,-0.637837641,-0.88090778,-1.047990608,-1.138858584,-1.160440078,-1.145362612,-1.103342111,-1.034322688,-0.953301969,-0.866073423,-0.800526168,-0.734915042
sugar,-1.975846956,-1.95528258,-1.843129886,-1.505172892,-1.012518441,-0.539074073,-0.082682045,0.4938038,1.109601377,1.137530708,0.457777299,-0.36806115,-0.807418239,-0.587115128,-0.22893695,-0.147094669,-0.191181667,-0.285420238,-0.366121411,-0.420164049,-0.436496677,-0.413841014,-0.389232951,-0.372445601,-0.37790725,-0.394282404,-0.416220823,-0.447404964,-0.472330856,-0.473901003,-0.438863703,-0.340911936,-0.14516608,0.104250592,0.305682632,0.458860192,0.657935678,0.897406983,1.047926247,1.061704902,0.935789998,0.819924187,0.698696311,0.306826128,-0.218712817,-0.657096234,-0.802207125,-0.584000596,-0.326843086,-0.141785404,-0.013829265,0.013295979,-0.013233347,-0.086107397,-0.11772249,-0.108638349,-0.189176826,-0.385335834,-0.610463466,-0.716738411,-0.663058317,-0.508434404,-0.315465263,-0.12942276,0.056692412,0.285364611,0.581135324,0.924305741,1.239882973,1.425811716,1.431858413,1.219544326,0.743024806,0.122471275,-0.364168015,-0.4355109,-0.040051872,0.631656767,1.449373997,2.370088306,3.392778758,4.307957952,4.268732346,2.803332321,0.741776508,-0.753903988,-0.899748925,-0.121321011,0.499674899,0.684970813,0.611788332,0.443065109,0.271488919,0.120917174,-0.009791709,-0.099497507,-0.166789299,-0.233146161,-0.329533038,-0.427908032,-0.44916373,-0.389801315,-0.254881269,-0.108038091,-0.014388311,0.023900774,-0.025016956,-0.167371041,-0.377341037,-0.630216229,-0.873210959,-1.045242668,-1.135775089,-1.162557539,-1.14569776,-1.103041028,-1.034644682,-0.947828882,-0.861780775,-0.796186031,-0.732556708
sugar,-1.924886293,-1.897518527,-1.785260484,-1.463137769,-1.000277966,-0.56571083,-0.154580668,0.374978519,0.948379359,0.993339376,0.375366016,-0.384991557,-0.78212579,-0.569784634,-0.216304381,-0.130717855,-0.173516095,-0.258665837,-0.342837041,-0.396147528,-0.405751309,-0.387428748,-0.36646937,-0.352958752,-0.352642046,-0.364374028,-0.386004471,-0.413418241,-0.436036456,-0.435531118,-0.405092995,-0.322601454,-0.151817537,0.069459173,0.24644845,0.387208523,0.579014375,0.810986328,0.960134045,0.985809871,0.880281278,0.785546462,0.67707614,0.289030557,-0.239100956,-0.673897145,-0.812824018,-0.58684461,-0.318091066,-0.128284101,0.007055839,0.037088397,0.005405236,-0.070588742,-0.107076972,-0.098503613,-0.176072845,-0.370138807,-0.593271941,-0.700803978,-0.646103711,-0.492863963,-0.30641045,-0.128416292,0.048765975,0.268411029,0.558180432,0.897636614,1.211588894,1.395702431,1.401949564,1.201360895,0.736170073,0.123465469,-0.362665584,-0.440584859,-0.048797167,0.614507997,1.428456827,2.354106473,3.400339324,4.375407131,4.381498209,2.89115707,0.758915482,-0.794496579,-0.928242878,-0.088304434,0.578909686,0.782661814,0.702097529,0.523571531,0.338968046,0.169194525,0.031918615,-0.070086762,-0.135524082,-0.202683838,-0.308516225,-0.425307996,-0.469470513,-0.412925575,-0.267582323,-0.097022535,0.014149839,0.055391532,-0.000434293,-0.150205348,-0.372253096,-0.647007979,-0.907434558,-1.086904717,-1.177780824,-1.197573831,-1.179304593,-1.135072124,-1.066149961,-0.975794701,-0.882055331,-0.809656721,-0.741368529
sugar,-1.94046197,-1.917999472,-1.778769502,-1.451313997,-0.999967882,-0.555360146,-0.146280006,0.37695657,0.948601637,0.980754878,0.370866699,-0.386451394,-0.781167446,-0.557567621,-0.215210129,-0.140626372,-0.18698103,-0.271862236,-0.345775217,-0.391248292,-0.404534289,-0.385444891,-0.365634583,-0.351153806,-0.352957601,-0.366720383,-0.389564143,-0.411385979,-0.430883291,-0.432502324,-0.401365813,-0.319890937,-0.1482239,0.069603445,0.245232775,0.384012516,0.574725886,0.806330955,0.95758454,0.985332139,0.882542574,0.787406464,0.677774477,0.289008157,-0.23802896,-0.670624034,-0.809614224,-0.583237537,-0.317081638,-0.126608918,0.008215881,0.037167368,0.004894681,-0.071439739,-0.107243156,-0.100607149,-0.178043389,-0.370646244,-0.591131244,-0.697117689,-0.645118106,-0.493798446,-0.308130254,-0.128550216,0.05100074,0.270985185,0.560265562,0.899454577,1.214011458,1.400420535,1.407625969,1.204500156,0.736792535,0.121551455,-0.364539674,-0.438452016,-0.044299198,0.619594779,1.432533868,2.355212325,3.406146687,4.381276745,4.380117039,2.893030388,0.764456083,-0.782249332,-0.919437724,-0.093819377,0.568694779,0.769917844,0.690019616,0.511184897,0.327458483,0.170592651,0.036530229,-0.070071982,-0.140785647,-0.211788938,-0.319277208,-0.426149072,-0.4637598,-0.402765209,-0.257037023,-0.098985519,0.008923009,0.045403594,-0.006543857,-0.156044381,-0.376821046,-0.644234804,-0.905012715,-1.081936297,-1.174542946,-1.199148834,-1.177849884,-1.132799545,-1.061778277,-0.971972418,-0.882021946,-0.807280272,-0.738982294
sugar,-1.947390947,-1.918606219,-1.796734796,-1.460606266,-0.993835387,-0.544659892,-0.136064304,0.378670533,0.941000775,0.980997146,0.370221094,-0.379964505,-0.772156537,-0.561442324,-0.215752183,-0.136778264,-0.182267518,-0.269747919,-0.35194342,-0.399595471,-0.412249869,-0.388269155,-0.362095784,-0.348504356,-0.348119013,-0.368544098,-0.391236929,-0.412557169,-0.433850103,-0.430612473,-0.401159477,-0.319312952,-0.148400224,0.06855544,0.247096822,0.387242883,0.57691793,0.807709209,0.954908564,0.98408915,0.884431389,0.787686273,0.677882735,0.288089864,-0.238460582,-0.669805448,-0.808288103,-0.578935841,-0.310946666,-0.121159326,0.007723412,0.033376552,0.003259016,-0.071550541,-0.105412007,-0.099814696,-0.177075669,-0.371102418,-0.591959933,-0.697975072,-0.646010918,-0.491120036,-0.303861875,-0.124997704,0.052063024,0.271422839,0.561686769,0.901892252,1.213793941,1.400976614,1.410375578,1.206772223,0.739210443,0.120028066,-0.366456748,-0.440945313,-0.045385913,0.622787655,1.434484952,2.361474916,3.40775748,4.377587041,4.381856031,2.892366167,0.774094885,-0.772704591,-0.916459054,-0.095086871,0.556462226,0.760620063,0.685238499,0.508886182,0.324834594,0.158576717,0.019940332,-0.081285507,-0.15023205,-0.214114406,-0.31973538,-0.429976236,-0.467643067,-0.40430601,-0.252004386,-0.095859712,0.005978092,0.041597851,-0.007147036,-0.152353371,-0.378078109,-0.649179727,-0.904197784,-1.078252735,-1.168951805,-1.192278757,-1.172748547,-1.124802848,-1.056245521,-0.970491677,-0.88027204,-0.807579852,-0.736914775
sugar,-1.945864829,-1.910952889,-1.791807956,-1.451676597,-0.990541049,-0.556794941,-0.143736707,0.378733841,0.950836387,0.986670547,0.373458209,-0.370083338,-0.766414849,-0.555269929,-0.219650728,-0.141651963,-0.180692412,-0.272625799,-0.353901025,-0.40442017,-0.414210908,-0.389633688,-0.367819764,-0.349766702,-0.349699331,-0.365802791,-0.389454098,-0.416789494,-0.437215908,-0.437814647,-0.403722935,-0.31712415,-0.146434393,0.072063381,0.243990942,0.383615247,0.576453862,0.808387016,0.961895974,0.986798048,0.883508585,0.784008109,0.672640231,0.288577747,-0.237672345,-0.668858253,-0.807819689,-0.580025419,-0.308683875,-0.12050411,0.009514688,0.032758088,-0.001473967,-0.075412061,-0.108517209,-0.100335898,-0.178310859,-0.372410323,-0.594253769,-0.697219578,-0.644475185,-0.493260286,-0.306523919,-0.127156569,0.052237146,0.274505783,0.564602745,0.903793176,1.217204349,1.404560939,1.415531391,1.212068981,0.739634938,0.117663394,-0.369707516,-0.4428584,-0.044198945,0.627724052,1.442005765,2.370761988,3.416071064,4.377279848,4.371225248,2.890764288,0.77838974,-0.756839467,-0.897384684,-0.092264485,0.555272483,0.747773083,0.674995861,0.50173724,0.316700673,0.153060441,0.013843844,-0.081714742,-0.151585484,-0.220280832,-0.320104522,-0.425899599,-0.46422673,-0.404999746,-0.260263037,-0.093231444,0.013331359,0.048261129,-0.004189935,-0.156791544,-0.379045859,-0.652646255,-0.906073719,-1.081185046,-1.1711011,-1.192384216,-1.17437084,-1.126462126,-1.059237821,-0.974309792,-0.880336268,-0.808242358,-0.738488036
sugar,-1.942293259,-1.934843783,-1.825750821,-1.487630734,-1.004737144,-0.536523657,-0.090885854,0.494454242,1.114079803,1.137230517,0.449339006,-0.382485478,-0.815454215,-0.58829327,-0.223443792,-0.132348748,-0.173333094,-0.269131799,-0.359317202,-0.416747565,-0.434661591,-0.414968675,-0.393837849,-0.381334939,-0.382467421,-0.40162366,-0.425682789,-0.456268316,-0.481616499,-0.481726768,-0.448156536,-0.350230819,-0.154406645,0.100387507,0.304097125,0.455840482,0.654682457,0.887071012,1.031086687,1.04197181,0.917640643,0.809774651,0.69472637,0.304474504,-0.223721076,-0.665387016,-0.813854408,-0.599580951,-0.344131521,-0.156164994,-0.020323221,0.016299021,-0.006707372,-0.081202284,-0.11573253,-0.107738774,-0.187471337,-0.38686527,-0.613521501,-0.720838837,-0.666838324,-0.50888997,-0.316008228,-0.133137523,0.050048823,0.272354007,0.568346976,0.915013582,1.230119443,1.416815039,1.422571282,1.218719989,0.750720512,0.133795637,-0.352605898,-0.430060098,-0.040811017,0.62435375,1.436744964,2.3621102,3.392540211,4.316071346,4.279110581,2.805395577,0.728777722,-0.771317315,-0.9003809,-0.104507731,0.535193862,0.727327565,0.652761776,0.481654005,0.300440057,0.14280335,0.012102243,-0.079686127,-0.14375066,-0.205738055,-0.306737629,-0.412170989,-0.459723621,-0.4130053,-0.273600947,-0.121675409,-0.017103235,0.021377949,-0.022357894,-0.163835161,-0.375307746,-0.633148878,-0.881093467,-1.049062111,-1.144350132,-1.174329257,-1.160906186,-1.121275474,-1.047782425,-0.953365574,-0.862401531,-0.795137592,-0.734879866
sugar,-1.942579094,-1.904371307,-1.791374411,-1.467790635,-0.999303493,-0.553456943,-0.141169976,0.380631147,0.947197685,0.989761935,0.376280296,-0.372866623,-0.771435712,-0.56137588,-0.218329375,-0.142220037,-0.185488118,-0.276374374,-0.358158624,-0.40683109,-0.415048128,-0.391183052,-0.369082165,-0.353587927,-0.352012975,-0.367871041,-0.388811326,-0.413212866,-0.435809951,-0.435277678,-0.405698701,-0.321164332,-0.148754176,0.072088447,0.246801889,0.384888498,0.577394037,0.807373864,0.959764059,0.983992245,0.877923102,0.784233291,0.672283798,0.288877403,-0.236184964,-0.668764892,-0.804277089,-0.576221077,-0.306680089,-0.117836295,0.009285789,0.031549894,-0.000273267,-0.076429136,-0.108156123,-0.10012433,-0.178798144,-0.372076872,-0.593425989,-0.697174806,-0.643426027,-0.491025137,-0.30549658,-0.127261824,0.051685464,0.273208135,0.564315263,0.904645129,1.22017826,1.406464123,1.413753055,1.209882848,0.737918026,0.120046067,-0.368436477,-0.441939957,-0.042841307,0.627762771,1.44586506,2.369713328,3.413986803,4.376506117,4.369919541,2.897814299,0.791720439,-0.750873741,-0.894950763,-0.094711445,0.546712562,0.750610305,0.670518652,0.499687878,0.316635722,0.148995478,0.015902735,-0.082315672,-0.150275334,-0.220594671,-0.321633673,-0.428327433,-0.465767362,-0.401814716,-0.252013499,-0.089930241,0.01459779,0.045829457,-0.008878437,-0.155359828,-0.377964964,-0.649210202,-0.902234108,-1.076485671,-1.168407622,-1.193010012,-1.176291561,-1.130740625,-1.058081967,-0.970601216,-0.879773104,-0.807826777,-0.739637652
sugar,-1.961517942,-1.942265607,-1.836327628,-1.508829838,-1.01774524,-0.548346754,-0.076004285,0.506753031,1.113786884,1.137512081,0.441721449,-0.374627896,-0.801526756,-0.581181203,-0.218247075,-0.139079386,-0.184148187,-0.276880674,-0.362785145,-0.414034943,-0.433271785,-0.41294364,-0.391576735,-0.379471936,-0.379190797,-0.398381708,-0.422805466,-0.453593944,-0.481302643,-0.481991524,-0.44527768,-0.34698688,-0.149682675,0.102467103,0.305648906,0.458539663,0.656493666,0.890362773,1.034068223,1.045911835,0.919957954,0.805430788,0.684857717,0.289225413,-0.23747085,-0.671826914,-0.814193724,-0.592009975,-0.331154305,-0.142701725,-0.010242085,0.01976831,-0.00609569,-0.079409882,-0.114062207,-0.108213288,-0.190112441,-0.385005679,-0.608512927,-0.715509188,-0.662567429,-0.50939072,-0.317627378,-0.132909578,0.049774793,0.275429631,0.570101446,0.913050986,1.226654913,1.409439752,1.414185006,1.206178256,0.736290143,0.11939149,-0.366153731,-0.439463189,-0.046244826,0.620227626,1.433400761,2.355098153,3.384351504,4.316496357,4.279665378,2.802876959,0.725577817,-0.773082431,-0.894617111,-0.096064319,0.542757806,0.732118826,0.653622805,0.48761873,0.30046465,0.145837214,0.015330408,-0.082052733,-0.140499284,-0.213886989,-0.315946527,-0.421490379,-0.459767743,-0.399716357,-0.255327464,-0.097441456,0.003746026,0.037805909,-0.011676342,-0.155713518,-0.375215448,-0.640535351,-0.892819791,-1.060062897,-1.148478608,-1.171005751,-1.15649691,-1.115986393,-1.045487546,-0.956004163,-0.862178886,-0.79574807,-0.731792971
sugar,-1.97183019,-1.948353616,-1.853355119,-1.516780122,-1.024275946,-0.549684128,-0.093864937,0.485264852,1.105265948,1.140253677,0.457773198,-0.371370144,-0.811941715,-0.594616385,-0.224549061,-0.138778538,-0.185836744,-0.282364436,-0.375194179,-0.427440714,-0.442249426,-0.419791973,-0.39696654,-0.380674561,-0.380634166,-0.399996629,-0.426653686,-0.458556938,-0.482712675,-0.482612439,-0.445391372,-0.347330256,-0.149110416,0.104936479,0.305620485,0.458423765,0.657975608,0.89567877,1.044502274,1.055969859,0.932365616,0.816798451,0.696726146,0.302529883,-0.233862805,-0.6729103,-0.819173365,-0.59790833,-0.334152754,-0.145132509,-0.011092252,0.019202399,-0.008617216,-0.085479049,-0.118278814,-0.10997166,-0.19092464,-0.389237088,-0.616580444,-0.726095047,-0.671169091,-0.51285452,-0.318090181,-0.131419281,0.053563572,0.282433791,0.580503307,0.927286981,1.243462609,1.431697525,1.438562124,1.224103703,0.743641112,0.11663526,-0.373707079,-0.444073203,-0.043903518,0.629836668,1.449616168,2.37298677,3.395698713,4.304927553,4.250832419,2.780881677,0.730957834,-0.741250989,-0.86715334,-0.091300693,0.52548668,0.705473493,0.631688825,0.463197948,0.283213902,0.130363982,-0.002820513,-0.091548516,-0.154919056,-0.219557567,-0.317793385,-0.420588843,-0.450933216,-0.389286376,-0.245355344,-0.090740224,0.01182164,0.043127269,-0.010506605,-0.162896054,-0.379279357,-0.633542534,-0.874329161,-1.044537807,-1.138068927,-1.163983303,-1.148852618,-1.104015893,-1.033216176,-0.945111091,-0.856358582,-0.788022873,-0.727769695
sugar,-1.969500188,-1.953422845,-1.835109951,-1.506705715,-1.027607389,-0.554627812,-0.10070758,0.492521755,1.111826949,1.134816939,0.448884972,-0.384061671,-0.816680663,-0.591225379,-0.226987068,-0.144978548,-0.191617517,-0.284921298,-0.374013822,-0.426025932,-0.439529783,-0.416878475,-0.389356184,-0.373898959,-0.380489238,-0.402808702,-0.431638798,-0.456879558,-0.478564983,-0.480937533,-0.445379473,-0.347483728,-0.150753414,0.103377561,0.304020113,0.45520938,0.654796872,0.891887013,1.043027574,1.056710445,0.932220057,0.815664693,0.694999641,0.29801705,-0.234213072,-0.671435059,-0.816522165,-0.592425012,-0.331948856,-0.1435789,-0.013240665,0.015308646,-0.012110115,-0.087677729,-0.119794729,-0.110762567,-0.190374653,-0.389611243,-0.615963653,-0.722046069,-0.666823252,-0.510072923,-0.318746377,-0.133298502,0.053572551,0.280992334,0.579092748,0.925660524,1.243033772,1.430521884,1.435191064,1.22208623,0.744716533,0.118932237,-0.372113939,-0.443811236,-0.043126683,0.633037251,1.450157739,2.368756328,3.390033409,4.307722193,4.255845299,2.790344815,0.744714965,-0.736197294,-0.863202075,-0.090005535,0.523656401,0.714206711,0.632284309,0.45913597,0.29012881,0.134241658,0.003895698,-0.092179654,-0.158976948,-0.223091889,-0.320147241,-0.41955083,-0.451792418,-0.386535908,-0.242627195,-0.090404751,0.012348644,0.043430231,-0.015309412,-0.159911459,-0.37769904,-0.636053704,-0.876975025,-1.050585717,-1.139659103,-1.164175981,-1.150014404,-1.104813985,-1.038300611,-0.950022519,-0.862462467,-0.792206347,-0.725638856
sugar,-1.972556674,-1.961364449,-1.848232188,-1.513909378,-1.014586557,-0.538991772,-0.088797021,0.494204652,1.101576006,1.124352474,0.447518019,-0.373518886,-0.802204896,-0.581869722,-0.226730778,-0.148803847,-0.198793383,-0.288273125,-0.374887604,-0.426628746,-0.438830125,-0.420559069,-0.395912105,-0.378316598,-0.378737794,-0.398161563,-0.426647586,-0.456439791,-0.480510871,-0.479323822,-0.44283583,-0.346196038,-0.14971019,0.102621578,0.303179166,0.457659118,0.656933847,0.892972673,1.040451944,1.053407691,0.931099352,0.817425424,0.698014245,0.298611697,-0.234299281,-0.671002006,-0.815560754,-0.592856591,-0.331390868,-0.143370506,-0.012365691,0.014856549,-0.0152247,-0.087660985,-0.119023952,-0.110701239,-0.189666587,-0.388810147,-0.61582302,-0.722916952,-0.669417478,-0.512407049,-0.318892147,-0.132230159,0.054459596,0.281522891,0.580439351,0.927684635,1.245107625,1.4327427,1.436943801,1.224131659,0.744284878,0.117213141,-0.372367274,-0.442810265,-0.043200285,0.63299783,1.45394659,2.373101695,3.395882171,4.309582461,4.253610916,2.785876545,0.737347677,-0.736748089,-0.860275335,-0.090998849,0.519347776,0.704579453,0.634132923,0.463981929,0.284385204,0.129402996,-0.003526718,-0.095655639,-0.163726577,-0.225939557,-0.318471227,-0.415730089,-0.444822832,-0.386834787,-0.243456401,-0.088676747,0.006682035,0.034587375,-0.015294945,-0.160760233,-0.372225289,-0.631374456,-0.882317211,-1.049943941,-1.143838823,-1.167540467,-1.14905018,-1.105681466,-1.031303017,-0.945270007,-0.857000637,-0.79052929,-0.72753913
sugar,-1.97872199,-1.964403594,-1.853795808,-1.506382283,-1.021379738,-0.552073526,-0.098327361,0.477488727,1.091063444,1.115528582,0.439503574,-0.375587457,-0.80645436,-0.589253038,-0.225928599,-0.142032646,-0.191351293,-0.287200618,-0.375033727,-0.424243593,-0.43611524,-0.416023403,-0.395438075,-0.376648306,-0.37780264,-0.399186655,-0.424453877,-0.454745215,-0.475134569,-0.47375572,-0.440525063,-0.34497808,-0.151435953,0.0998924,0.300548582,0.451229216,0.648734749,0.882098784,1.031310626,1.047896593,0.924789904,0.812146104,0.691938543,0.298453858,-0.235101601,-0.674221719,-0.816041058,-0.591019451,-0.320196871,-0.130873217,-0.003134778,0.023037822,-0.009681616,-0.085046073,-0.116378421,-0.111175056,-0.189400362,-0.386307041,-0.612556908,-0.717707835,-0.664831718,-0.507509014,-0.315980729,-0.130777502,0.056658335,0.283942701,0.581864604,0.928278206,1.246131429,1.436007989,1.440784956,1.226996345,0.745218546,0.115465351,-0.372971122,-0.44144242,-0.037987653,0.638778657,1.459686521,2.385975816,3.410548084,4.319594936,4.250408083,2.7792066,0.733838823,-0.732322426,-0.847473584,-0.082181163,0.525185639,0.69960036,0.61638342,0.449990543,0.277729721,0.126543175,-0.00301233,-0.097173631,-0.160063606,-0.226190057,-0.32332935,-0.420517686,-0.449806364,-0.386770463,-0.24606558,-0.091181467,0.012399019,0.041182386,-0.017360397,-0.166858155,-0.383121539,-0.640877819,-0.884127645,-1.051868014,-1.137794814,-1.162161846,-1.15076765,-1.107671592,-1.033159087,-0.938192988,-0.848519177,-0.782971199,-0.723767533
sugar,-1.953783324,-1.930204623,-1.828385196,-1.489186674,-1.006127562,-0.535824272,-0.087944642,0.484130676,1.102049339,1.126033193,0.43954259,-0.382663845,-0.812786352,-0.580756302,-0.214175984,-0.12882103,-0.175513654,-0.267112431,-0.357109866,-0.414507701,-0.427746304,-0.40750762,-0.382326271,-0.369345201,-0.372322797,-0.392660474,-0.418094134,-0.449349885,-0.472671093,-0.47373628,-0.440376148,-0.341337358,-0.147569907,0.103020609,0.302293666,0.451749122,0.65185025,0.885623445,1.027890171,1.037764739,0.913128527,0.802217378,0.683506168,0.287805737,-0.238744144,-0.671126446,-0.809830676,-0.585820275,-0.32649318,-0.137005194,-0.003457007,0.025041293,-0.002234822,-0.077942118,-0.113253788,-0.10457628,-0.18389529,-0.379384917,-0.602961401,-0.710977607,-0.659169218,-0.504149836,-0.314318222,-0.132043972,0.049665438,0.271143832,0.563243786,0.903743465,1.212593675,1.392203017,1.392873735,1.187547166,0.726400288,0.117425687,-0.361179554,-0.435886708,-0.04951385,0.611732178,1.415830147,2.337285506,3.37918161,4.331424223,4.312262557,2.822204245,0.718238676,-0.801525559,-0.920505539,-0.101579534,0.549018573,0.746354455,0.667462042,0.498781219,0.321256673,0.159524377,0.023831453,-0.076034735,-0.14184752,-0.206665624,-0.316135198,-0.423907007,-0.46159887,-0.404892525,-0.258014774,-0.103960202,0.001495036,0.041504262,-0.007243048,-0.151043379,-0.369783906,-0.640540265,-0.896844066,-1.069847441,-1.161852321,-1.18619551,-1.171258669,-1.125751394,-1.053091369,-0.961513403,-0.869808827,-0.800596557,-0.731925546
sugar,-1.961284402,-1.936783927,-1.834293831,-1.506657657,-1.020736498,-0.550415725,-0.090700567,0.489321525,1.104602238,1.127860332,0.437398238,-0.388444149,-0.815047306,-0.582197295,-0.212187998,-0.129271683,-0.180567907,-0.278652223,-0.364483965,-0.417447883,-0.428849272,-0.411673399,-0.39029925,-0.371138637,-0.373673815,-0.389973054,-0.418205304,-0.448208878,-0.472096073,-0.475179451,-0.439079753,-0.34280803,-0.146662729,0.104061169,0.304004803,0.45817313,0.658753574,0.896514817,1.044939822,1.058140462,0.932375852,0.817993375,0.69833296,0.306140636,-0.223757179,-0.664786136,-0.811609526,-0.592846577,-0.333140492,-0.14632275,-0.012799476,0.019224434,-0.005279476,-0.080162508,-0.115322251,-0.105795818,-0.18441454,-0.381468395,-0.60971547,-0.719621095,-0.666586146,-0.508736342,-0.315535071,-0.130841657,0.052696509,0.277836875,0.574792074,0.918896318,1.233514067,1.415927907,1.416939773,1.208481732,0.738324835,0.123372195,-0.361590351,-0.435353331,-0.043856145,0.620341461,1.432786932,2.353166232,3.382937553,4.317166887,4.280644552,2.802681911,0.724849935,-0.783695602,-0.913550662,-0.116002328,0.520473636,0.719062309,0.646057589,0.473101947,0.296054177,0.141866873,0.009059872,-0.089924649,-0.154217765,-0.215254118,-0.313313385,-0.418439494,-0.467433571,-0.409344366,-0.258647137,-0.104548125,-0.001125105,0.027859372,-0.022404332,-0.158579959,-0.36982135,-0.630964095,-0.876447847,-1.051578793,-1.14441813,-1.16863132,-1.156449219,-1.109781458,-1.04311768,-0.957611255,-0.868593182,-0.80132695,-0.73494762
